자재바코드,검사일시,검사결과,비고
14042026021500997_064,2026-02-15 19:55:38,OK,
14042026021500997_065,2026-02-15 19:55:57,OK,
14042026021500997_066,2026-02-15 19:56:15,OK,
14042026021500997_067,2026-02-15 19:56:33,OK,
14042026021500997_068,2026-02-15 19:56:51,OK,
14042026021500997_069,2026-02-15 19:57:11,OK,
14042026021500997_070,2026-02-15 19:57:29,OK,
14042026021500997_071,2026-02-15 19:57:48,OK,
14042026021500997_072,2026-02-15 19:58:16,OK,
14042026021500997_073,2026-02-15 19:58:40,OK,
14042026021500997_074,2026-02-15 19:58:59,OK,
14042026021500997_075,2026-02-15 19:59:17,OK,
14042026021500997_076,2026-02-15 19:59:36,OK,
14042026021500997_077,2026-02-15 19:59:54,OK,
14042026021500997_078,2026-02-15 20:00:13,OK,
14042026021500997_079,2026-02-15 20:00:33,OK,
14042026021500997_080,2026-02-15 20:00:52,OK,
14042026021500997_081,2026-02-15 20:01:12,OK,
14042026021500997_082,2026-02-15 20:01:34,OK,
14042026021500997_083,2026-02-15 20:01:57,OK,
14042026021500997_084,2026-02-15 20:02:15,OK,
14042026021500997_085,2026-02-15 20:02:33,OK,
14042026021500997_086,2026-02-15 20:02:52,OK,
14042026021500997_087,2026-02-15 20:03:10,OK,
14042026021500997_088,2026-02-15 20:03:29,OK,
14042026021500997_089,2026-02-15 20:03:47,OK,
14042026021500997_090,2026-02-15 20:04:07,OK,
14042026021500997_091,2026-02-15 20:04:27,OK,
14042026021500997_092,2026-02-15 20:04:47,OK,
14042026021500997_093,2026-02-15 20:05:07,NG2,소음 불량
14042026021500997_094,2026-02-15 20:05:26,OK,
14042026021500997_095,2026-02-15 20:05:44,OK,
14042026021500997_096,2026-02-15 20:06:04,OK,
14042026021500997_097,2026-02-15 20:06:22,OK,
14042026021500997_098,2026-02-15 20:06:41,OK,
14042026021500997_099,2026-02-15 20:06:59,OK,
14042026021500997_100,2026-02-15 20:07:18,OK,
14042026021500997_001,,,
14042026021500997_002,,,
14042026021500997_003,,,
14042026021500997_004,,,
14042026021500997_005,,,
14042026021500997_006,,,
14042026021500997_007,,,
14042026021500997_008,,,
14042026021500997_009,,,
14042026021500997_010,,,
14042026021500997_011,,,
14042026021500997_012,,,
14042026021500997_013,,,
14042026021500997_014,,,
14042026021500997_015,,,
14042026021500997_016,,,
14042026021500997_017,,,
14042026021500997_018,,,
14042026021500997_019,,,
14042026021500997_020,,,
14042026021500997_021,,,
14042026021500997_022,,,
14042026021500997_023,,,
14042026021500997_024,,,
14042026021500997_025,,,
14042026021500997_026,,,
14042026021500997_027,,,
14042026021500997_028,,,
14042026021500997_029,,,
14042026021500997_030,,,
14042026021500997_031,,,
14042026021500997_032,,,
14042026021500997_033,,,
14042026021500997_034,,,
14042026021500997_035,,,
14042026021500997_036,,,
14042026021500997_037,,,
14042026021500997_038,,,
14042026021500997_039,,,
14042026021500997_040,,,
14042026021500997_041,,,
14042026021500997_042,,,
14042026021500997_043,,,
14042026021500997_044,,,
14042026021500997_045,,,
14042026021500997_046,,,
14042026021500997_047,,,
14042026021500997_048,,,
14042026021500997_049,,,
14042026021500997_050,,,
14042026021500997_051,,,
14042026021500997_052,,,
14042026021500997_053,,,
14042026021500997_054,,,
14042026021500997_055,,,
14042026021500997_056,,,
14042026021500997_057,,,
14042026021500997_058,,,
14042026021500997_059,,,
14042026021500997_060,,,
14042026021500997_061,,,
14042026021500997_062,,,
14042026021500997_063,,,
14042026021500997_064,,,
14042026021500997_065,,,
14042026021500997_066,,,
14042026021500997_067,,,
14042026021500997_068,,,
14042026021500997_069,,,
14042026021500997_070,,,
14042026021500997_071,,,
14042026021500997_072,,,
14042026021500997_073,,,
14042026021500997_074,,,
14042026021500997_075,,,
14042026021500997_076,,,
14042026021500997_077,,,
14042026021500997_078,,,
14042026021500997_079,,,
14042026021500997_080,,,
14042026021500997_081,,,
14042026021500997_082,,,
14042026021500997_083,,,
14042026021500997_084,,,
14042026021500997_085,,,
14042026021500997_086,,,
14042026021500997_087,,,
14042026021500997_088,,,
14042026021500997_089,,,
14042026021500997_090,,,
14042026021500997_091,,,
14042026021500997_092,,,
14042026021500997_093,,,
14042026021500997_094,,,
14042026021500997_095,,,
14042026021500997_096,,,
14042026021500997_097,,,
14042026021500997_098,,,
14042026021500997_099,,,
14042026021500997_100,,,
14502026021500945_001,2026-02-15 20:07:38,NG1,S전류, T전류 불량
14502026021500945_002,2026-02-15 20:08:00,NG1,S전류, T전류 불량
14502026021500945_003,2026-02-15 20:08:22,NG1,S전류, T전류 불량
14502026021500945_004,2026-02-15 20:08:40,NG1,S전류, T전류 불량
14502026021500945_005,2026-02-15 20:08:58,NG1,S전류, T전류 불량
14502026021500945_006,2026-02-15 20:09:16,NG1,S전류, T전류 불량
14502026021500945_007,2026-02-15 20:09:34,NG1,S전류, T전류 불량
14502026021500945_008,2026-02-15 20:09:52,NG1,S전류, T전류 불량
14502026021500945_009,2026-02-15 20:10:10,NG1,S전류, T전류 불량
14502026021500945_010,,,
14502026021500945_011,,,
14502026021500945_012,,,
14502026021500945_013,,,
14502026021500945_014,,,
14502026021500945_015,,,
14502026021500945_016,,,
14502026021500945_017,,,
14502026021500945_018,,,
14502026021500945_019,,,
14502026021500945_020,,,
14502026021500945_021,,,
14502026021500945_022,,,
14502026021500945_023,,,
14502026021500945_024,,,
14502026021500945_025,,,
14502026021500945_026,,,
14502026021500945_027,,,
14502026021500945_028,,,
14502026021500945_029,,,
14502026021500945_030,,,
14502026021500945_031,,,
14502026021500945_032,,,
14502026021500945_033,,,
14502026021500945_034,,,
14502026021500945_035,,,
14502026021500945_036,,,
14502026021500945_037,,,
14502026021500945_038,,,
14502026021500945_039,,,
14502026021500945_040,,,
14502026021500945_041,,,
14502026021500945_042,,,
14502026021500945_043,,,
14502026021500945_044,,,
14502026021500945_045,,,
14502026021500945_046,,,
14502026021500945_047,,,
14502026021500945_048,,,
14502026021500945_049,,,
14502026021500945_050,,,
14502026021500945_051,,,
14502026021500945_052,,,
14502026021500945_053,,,
14502026021500945_054,,,
14502026021500945_055,,,
14502026021500945_056,,,
14502026021500945_057,,,
14502026021500945_058,,,
14502026021500945_059,,,
14502026021500945_060,,,
14502026021500945_061,,,
14502026021500945_062,,,
14502026021500945_063,,,
14502026021500945_064,,,
14502026021500945_065,,,
14502026021500945_066,,,
14502026021500945_067,,,
14502026021500945_068,,,
14502026021500945_069,,,
14502026021500945_070,,,
14502026021500945_071,,,
14502026021500945_072,,,
14502026021500945_073,,,
14502026021500945_074,,,
14502026021500945_075,,,
14502026021500945_076,,,
14502026021500945_077,,,
14502026021500945_078,,,
14502026021500945_079,,,
14502026021500945_080,,,
14502026021500945_081,,,
14502026021500945_082,,,
14502026021500945_083,,,
14502026021500945_084,,,
14502026021500945_085,,,
14502026021500945_086,,,
14502026021500945_087,,,
14502026021500945_088,,,
14502026021500945_089,,,
14502026021500945_090,,,
14502026021500945_091,,,
14502026021500945_092,,,
14502026021500945_093,,,
14502026021500945_094,,,
14502026021500945_095,,,
14502026021500945_096,,,
14502026021500945_097,,,
14502026021500945_098,,,
14502026021500945_099,,,
14502026021500945_100,,,
14502026021500945_001,,,
14502026021500945_002,,,
14502026021500945_003,,,
14502026021500945_004,,,
14502026021500945_005,,,
14502026021500945_006,,,
14502026021500945_007,,,
14502026021500945_008,,,
14502026021500945_009,,,
14502026021500945_010,,,
14502026021500945_011,,,
14502026021500945_012,,,
14502026021500945_013,,,
14502026021500945_014,,,
14502026021500945_015,,,
14502026021500945_016,,,
14502026021500945_017,,,
14502026021500945_018,,,
14502026021500945_019,,,
14502026021500945_020,,,
14502026021500945_021,,,
14502026021500945_022,,,
14502026021500945_023,,,
14502026021500945_024,,,
14502026021500945_025,,,
14502026021500945_026,,,
14502026021500945_027,,,
14502026021500945_028,,,
14502026021500945_029,,,
14502026021500945_030,,,
14502026021500945_031,,,
14502026021500945_032,,,
14502026021500945_033,,,
14502026021500945_034,,,
14502026021500945_035,,,
14502026021500945_036,,,
14502026021500945_037,,,
14502026021500945_038,,,
14502026021500945_039,,,
14502026021500945_040,,,
14502026021500945_041,,,
14502026021500945_042,,,
14502026021500945_043,,,
14502026021500945_044,,,
14502026021500945_045,,,
14502026021500945_046,,,
14502026021500945_047,,,
14502026021500945_048,,,
14502026021500945_049,,,
14502026021500945_050,,,
14502026021500945_051,,,
14502026021500945_052,,,
14502026021500945_053,,,
14502026021500945_054,,,
14502026021500945_055,,,
14502026021500945_056,,,
14502026021500945_057,,,
14502026021500945_058,,,
14502026021500945_059,,,
14502026021500945_060,,,
14502026021500945_061,,,
14502026021500945_062,,,
14502026021500945_063,,,
14502026021500945_064,,,
14502026021500945_065,,,
14502026021500945_066,,,
14502026021500945_067,,,
14502026021500945_068,,,
14502026021500945_069,,,
14502026021500945_070,,,
14502026021500945_071,,,
14502026021500945_072,,,
14502026021500945_073,,,
14502026021500945_074,,,
14502026021500945_075,,,
14502026021500945_076,,,
14502026021500945_077,,,
14502026021500945_078,,,
14502026021500945_079,,,
14502026021500945_080,,,
14502026021500945_081,,,
14502026021500945_082,,,
14502026021500945_083,,,
14502026021500945_084,,,
14502026021500945_085,,,
14502026021500945_086,,,
14502026021500945_087,,,
14502026021500945_088,,,
14502026021500945_089,,,
14502026021500945_090,,,
14502026021500945_091,,,
14502026021500945_092,,,
14502026021500945_093,,,
14502026021500945_094,,,
14502026021500945_095,,,
14502026021500945_096,,,
14502026021500945_097,,,
14502026021500945_098,,,
14502026021500945_099,,,
14502026021500945_100,,,
15532026021500415_001,,,
15532026021500415_002,,,
15532026021500415_003,,,
15532026021500415_004,,,
15532026021500415_005,,,
15532026021500415_006,,,
15532026021500415_007,,,
15532026021500415_008,,,
15532026021500415_009,,,
15532026021500415_010,,,
15532026021500415_011,,,
15532026021500415_012,,,
15532026021500415_013,,,
15532026021500415_014,,,
15532026021500415_015,,,
15532026021500415_016,,,
15532026021500415_017,,,
15532026021500415_018,,,
15532026021500415_019,,,
15532026021500415_020,,,
15532026021500415_021,,,
15532026021500415_022,,,
15532026021500415_023,,,
15532026021500415_024,,,
15532026021500415_025,,,
15532026021500415_026,,,
15532026021500415_027,,,
15532026021500415_028,,,
15532026021500415_029,,,
15532026021500415_030,,,
15532026021500415_031,,,
15532026021500415_032,,,
15532026021500415_033,,,
15532026021500415_034,,,
15532026021500415_035,,,
15532026021500415_036,,,
15532026021500415_037,,,
15532026021500415_038,,,
15532026021500415_039,,,
15532026021500415_040,,,
15532026021500415_041,,,
15532026021500415_042,,,
15532026021500415_043,,,
15532026021500415_044,,,
15532026021500415_045,,,
15532026021500415_046,,,
15532026021500415_047,,,
15532026021500415_048,,,
15532026021500415_049,,,
15532026021500415_050,,,
15532026021500415_051,,,
15532026021500415_052,,,
15532026021500415_053,,,
15532026021500415_054,,,
15532026021500415_055,,,
15532026021500415_056,,,
15532026021500415_057,,,
15532026021500415_058,,,
15532026021500415_059,,,
15532026021500415_060,,,
15532026021500415_061,,,
15532026021500415_062,,,
15532026021500415_063,,,
15532026021500415_064,,,
15532026021500415_065,,,
15532026021500415_066,,,
15532026021500415_067,,,
15532026021500415_068,,,
15532026021500415_069,,,
15532026021500415_070,,,
15532026021500415_071,,,
15532026021500415_072,,,
15532026021500415_073,,,
15532026021500415_074,,,
15532026021500415_075,,,
15532026021500415_076,,,
15532026021500415_077,,,
15532026021500415_078,,,
15532026021500415_079,,,
15532026021500415_080,,,
15532026021500415_081,,,
15532026021500415_082,,,
15532026021500415_083,,,
15532026021500415_084,,,
15532026021500415_085,,,
15532026021500415_086,,,
15532026021500415_087,,,
15532026021500415_088,,,
15532026021500415_089,,,
15532026021500415_090,,,
15532026021500415_091,,,
15532026021500415_092,,,
15532026021500415_093,,,
15532026021500415_094,,,
15532026021500415_095,,,
15532026021500415_096,,,
15532026021500415_097,,,
15532026021500415_098,,,
15532026021500415_099,,,
15532026021500415_100,,,
15812026021500273_001,,,
15812026021500273_002,,,
15812026021500273_003,,,
15812026021500273_004,,,
15812026021500273_005,,,
15812026021500273_006,,,
15812026021500273_007,,,
15812026021500273_008,,,
15812026021500273_009,,,
15812026021500273_010,,,
15812026021500273_011,,,
15812026021500273_012,,,
15812026021500273_013,,,
15812026021500273_014,,,
15812026021500273_015,,,
15812026021500273_016,,,
15812026021500273_017,,,
15812026021500273_018,,,
15812026021500273_019,,,
15812026021500273_020,,,
15812026021500273_021,,,
15812026021500273_022,,,
15812026021500273_023,,,
15812026021500273_024,,,
15812026021500273_025,,,
15812026021500273_026,,,
15812026021500273_027,,,
15812026021500273_028,,,
15812026021500273_029,,,
15812026021500273_030,,,
15812026021500273_031,,,
15812026021500273_032,,,
15812026021500273_033,,,
15812026021500273_034,,,
15812026021500273_035,,,
15812026021500273_036,,,
15812026021500273_037,,,
15812026021500273_038,,,
15812026021500273_039,,,
15812026021500273_040,,,
15812026021500273_041,,,
15812026021500273_042,,,
15812026021500273_043,,,
15812026021500273_044,,,
15812026021500273_045,,,
15812026021500273_046,,,
15812026021500273_047,,,
15812026021500273_048,,,
15812026021500273_049,,,
15812026021500273_050,,,
15812026021500273_051,,,
15812026021500273_052,,,
15812026021500273_053,,,
15812026021500273_054,,,
15812026021500273_055,,,
15812026021500273_056,,,
15812026021500273_057,,,
15812026021500273_058,,,
15812026021500273_059,,,
15812026021500273_060,,,
15812026021500273_061,,,
15812026021500273_062,,,
15812026021500273_063,,,
15812026021500273_064,,,
15812026021500273_065,,,
15812026021500273_066,,,
15812026021500273_067,,,
15812026021500273_068,,,
15812026021500273_069,,,
15812026021500273_070,,,
15812026021500273_071,,,
15812026021500273_072,,,
15812026021500273_073,,,
15812026021500273_074,,,
15812026021500273_075,,,
15812026021500273_076,,,
15812026021500273_077,,,
15812026021500273_078,,,
15812026021500273_079,,,
15812026021500273_080,,,
15812026021500273_081,,,
15812026021500273_082,,,
15812026021500273_083,,,
15812026021500273_084,,,
15812026021500273_085,,,
15812026021500273_086,,,
15812026021500273_087,,,
15812026021500273_088,,,
15812026021500273_089,,,
15812026021500273_090,,,
15812026021500273_091,,,
15812026021500273_092,,,
15812026021500273_093,,,
15812026021500273_094,,,
15812026021500273_095,,,
15812026021500273_096,,,
15812026021500273_097,,,
15812026021500273_098,,,
15812026021500273_099,,,
15812026021500273_100,,,
16072026021500907_001,,,
16072026021500907_002,,,
16072026021500907_003,,,
16072026021500907_004,,,
16072026021500907_005,,,
16072026021500907_006,,,
16072026021500907_007,,,
16072026021500907_008,,,
16072026021500907_009,,,
16072026021500907_010,,,
16072026021500907_011,,,
16072026021500907_012,,,
16072026021500907_013,,,
16072026021500907_014,,,
16072026021500907_015,,,
16072026021500907_016,,,
16072026021500907_017,,,
16072026021500907_018,,,
16072026021500907_019,,,
16072026021500907_020,,,
16072026021500907_021,,,
16072026021500907_022,,,
16072026021500907_023,,,
16072026021500907_024,,,
16072026021500907_025,,,
16072026021500907_026,,,
16072026021500907_027,,,
16072026021500907_028,,,
16072026021500907_029,,,
16072026021500907_030,,,
16072026021500907_031,,,
16072026021500907_032,,,
16072026021500907_033,,,
16072026021500907_034,,,
16072026021500907_035,,,
16072026021500907_036,,,
16072026021500907_037,,,
16072026021500907_038,,,
16072026021500907_039,,,
16072026021500907_040,,,
16072026021500907_041,,,
16072026021500907_042,,,
16072026021500907_043,,,
16072026021500907_044,,,
16072026021500907_045,,,
16072026021500907_046,,,
16072026021500907_047,,,
16072026021500907_048,,,
16072026021500907_049,,,
16072026021500907_050,,,
16072026021500907_051,,,
16072026021500907_052,,,
16072026021500907_053,,,
16072026021500907_054,,,
16072026021500907_055,,,
16072026021500907_056,,,
16072026021500907_057,,,
16072026021500907_058,,,
16072026021500907_059,,,
16072026021500907_060,,,
16072026021500907_061,,,
16072026021500907_062,,,
16072026021500907_063,,,
16072026021500907_064,,,
16072026021500907_065,,,
16072026021500907_066,,,
16072026021500907_067,,,
16072026021500907_068,,,
16072026021500907_069,,,
16072026021500907_070,,,
16072026021500907_071,,,
16072026021500907_072,,,
16072026021500907_073,,,
16072026021500907_074,,,
16072026021500907_075,,,
16072026021500907_076,,,
16072026021500907_077,,,
16072026021500907_078,,,
16072026021500907_079,,,
16072026021500907_080,,,
16072026021500907_081,,,
16072026021500907_082,,,
16072026021500907_083,,,
16072026021500907_084,,,
16072026021500907_085,,,
16072026021500907_086,,,
16072026021500907_087,,,
16072026021500907_088,,,
16072026021500907_089,,,
16072026021500907_090,,,
16072026021500907_091,,,
16072026021500907_092,,,
16072026021500907_093,,,
16072026021500907_094,,,
16072026021500907_095,,,
16072026021500907_096,,,
16072026021500907_097,,,
16072026021500907_098,,,
16072026021500907_099,,,
16072026021500907_100,,,
