자재바코드,검사일시,검사결과,비고
16122026021500166_001,2026-02-15 22:45:30,NG1,
16122026021500166_002,2026-02-15 22:45:49,OK,
16122026021500166_003,2026-02-15 22:46:08,OK,
16122026021500166_004,2026-02-15 22:46:28,OK,
16122026021500166_005,2026-02-15 22:46:50,OK,
16122026021500166_006,2026-02-15 22:47:17,OK,
16122026021500166_007,2026-02-15 22:47:46,OK,
16122026021500166_008,2026-02-15 22:48:04,OK,
16122026021500166_009,2026-02-15 22:48:22,OK,
16122026021500166_010,2026-02-15 22:48:40,OK,
16122026021500166_011,2026-02-15 22:48:58,OK,
16122026021500166_012,2026-02-15 22:49:16,OK,
16122026021500166_013,2026-02-15 22:49:35,OK,
16122026021500166_014,2026-02-15 22:49:55,OK,
16122026021500166_015,2026-02-15 22:50:15,OK,
16122026021500166_016,2026-02-15 22:50:35,OK,
16122026021500166_017,2026-02-15 22:50:55,OK,
16122026021500166_018,2026-02-15 22:51:13,OK,
16122026021500166_019,2026-02-15 22:51:31,OK,
16122026021500166_020,2026-02-15 22:51:49,OK,
16122026021500166_021,2026-02-15 22:52:07,OK,
16122026021500166_022,2026-02-15 22:52:25,OK,
16122026021500166_023,2026-02-15 22:52:46,OK,
16122026021500166_024,2026-02-15 22:53:05,OK,
16122026021500166_025,2026-02-15 22:53:25,OK,
16122026021500166_026,2026-02-15 22:53:44,OK,
16122026021500166_027,2026-02-15 22:54:03,OK,
16122026021500166_028,2026-02-15 22:54:21,OK,
16122026021500166_029,2026-02-15 22:54:40,OK,
16122026021500166_030,2026-02-15 22:54:58,OK,
16122026021500166_031,2026-02-15 22:55:16,OK,
16122026021500166_032,2026-02-15 22:55:35,OK,
16122026021500166_033,,,
16122026021500166_034,,,
16122026021500166_035,,,
16122026021500166_036,,,
16122026021500166_037,,,
16122026021500166_038,,,
16122026021500166_039,,,
16122026021500166_040,,,
16122026021500166_041,,,
16122026021500166_042,,,
16122026021500166_043,,,
16122026021500166_044,,,
16122026021500166_045,,,
16122026021500166_046,,,
16122026021500166_047,,,
16122026021500166_048,,,
16122026021500166_049,,,
16122026021500166_050,,,
16122026021500166_051,,,
16122026021500166_052,,,
16122026021500166_053,,,
16122026021500166_054,,,
16122026021500166_055,,,
16122026021500166_056,,,
16122026021500166_057,,,
16122026021500166_058,,,
16122026021500166_059,,,
16122026021500166_060,,,
16122026021500166_061,,,
16122026021500166_062,,,
16122026021500166_063,,,
16122026021500166_064,,,
16122026021500166_065,,,
16122026021500166_066,,,
16122026021500166_067,,,
16122026021500166_068,,,
16122026021500166_069,,,
16122026021500166_070,,,
16122026021500166_071,,,
16122026021500166_072,,,
16122026021500166_073,,,
16122026021500166_074,,,
16122026021500166_075,,,
16122026021500166_076,,,
16122026021500166_077,,,
16122026021500166_078,,,
16122026021500166_079,,,
16122026021500166_080,,,
16122026021500166_081,,,
16122026021500166_082,,,
16122026021500166_083,,,
16122026021500166_084,,,
16122026021500166_085,,,
16122026021500166_086,,,
16122026021500166_087,,,
16122026021500166_088,,,
16122026021500166_089,,,
16122026021500166_090,,,
16122026021500166_091,,,
16122026021500166_092,,,
16122026021500166_093,,,
16122026021500166_094,,,
16122026021500166_095,,,
16122026021500166_096,,,
16122026021500166_097,,,
16122026021500166_098,,,
16122026021500166_099,,,
16122026021500166_100,,,
16122026021500166_001,,,
16122026021500166_002,,,
16122026021500166_003,,,
16122026021500166_004,,,
16122026021500166_005,,,
16122026021500166_006,,,
16122026021500166_007,,,
16122026021500166_008,,,
16122026021500166_009,,,
16122026021500166_010,,,
16122026021500166_011,,,
16122026021500166_012,,,
16122026021500166_013,,,
16122026021500166_014,,,
16122026021500166_015,,,
16122026021500166_016,,,
16122026021500166_017,,,
16122026021500166_018,,,
16122026021500166_019,,,
16122026021500166_020,,,
16122026021500166_021,,,
16122026021500166_022,,,
16122026021500166_023,,,
16122026021500166_024,,,
16122026021500166_025,,,
16122026021500166_026,,,
16122026021500166_027,,,
16122026021500166_028,,,
16122026021500166_029,,,
16122026021500166_030,,,
16122026021500166_031,,,
16122026021500166_032,,,
16122026021500166_033,,,
16122026021500166_034,,,
16122026021500166_035,,,
16122026021500166_036,,,
16122026021500166_037,,,
16122026021500166_038,,,
16122026021500166_039,,,
16122026021500166_040,,,
16122026021500166_041,,,
16122026021500166_042,,,
16122026021500166_043,,,
16122026021500166_044,,,
16122026021500166_045,,,
16122026021500166_046,,,
16122026021500166_047,,,
16122026021500166_048,,,
16122026021500166_049,,,
16122026021500166_050,,,
16122026021500166_051,,,
16122026021500166_052,,,
16122026021500166_053,,,
16122026021500166_054,,,
16122026021500166_055,,,
16122026021500166_056,,,
16122026021500166_057,,,
16122026021500166_058,,,
16122026021500166_059,,,
16122026021500166_060,,,
16122026021500166_061,,,
16122026021500166_062,,,
16122026021500166_063,,,
16122026021500166_064,,,
16122026021500166_065,,,
16122026021500166_066,,,
16122026021500166_067,,,
16122026021500166_068,,,
16122026021500166_069,,,
16122026021500166_070,,,
16122026021500166_071,,,
16122026021500166_072,,,
16122026021500166_073,,,
16122026021500166_074,,,
16122026021500166_075,,,
16122026021500166_076,,,
16122026021500166_077,,,
16122026021500166_078,,,
16122026021500166_079,,,
16122026021500166_080,,,
16122026021500166_081,,,
16122026021500166_082,,,
16122026021500166_083,,,
16122026021500166_084,,,
16122026021500166_085,,,
16122026021500166_086,,,
16122026021500166_087,,,
16122026021500166_088,,,
16122026021500166_089,,,
16122026021500166_090,,,
16122026021500166_091,,,
16122026021500166_092,,,
16122026021500166_093,,,
16122026021500166_094,,,
16122026021500166_095,,,
16122026021500166_096,,,
16122026021500166_097,,,
16122026021500166_098,,,
16122026021500166_099,,,
16122026021500166_100,,,
