자재바코드,검사일시,검사결과,비고
11002026021500803_001,2026-02-15 23:50:16,NG1,
11002026021500803_002,,,
11002026021500803_003,,,
11002026021500803_004,,,
11002026021500803_005,,,
11002026021500803_006,,,
11002026021500803_007,,,
11002026021500803_008,,,
11002026021500803_009,,,
11002026021500803_010,,,
11002026021500803_011,,,
11002026021500803_012,,,
11002026021500803_013,,,
11002026021500803_014,,,
11002026021500803_015,,,
11002026021500803_016,,,
11002026021500803_017,,,
11002026021500803_018,,,
11002026021500803_019,,,
11002026021500803_020,,,
11002026021500803_021,,,
11002026021500803_022,,,
11002026021500803_023,,,
11002026021500803_024,,,
11002026021500803_025,,,
11002026021500803_026,,,
11002026021500803_027,,,
11002026021500803_028,,,
11002026021500803_029,,,
11002026021500803_030,,,
11002026021500803_031,,,
11002026021500803_032,,,
11002026021500803_033,,,
11002026021500803_034,,,
11002026021500803_035,,,
11002026021500803_036,,,
11002026021500803_037,,,
11002026021500803_038,,,
11002026021500803_039,,,
11002026021500803_040,,,
11002026021500803_041,,,
11002026021500803_042,,,
11002026021500803_043,,,
11002026021500803_044,,,
11002026021500803_045,,,
11002026021500803_046,,,
11002026021500803_047,,,
11002026021500803_048,,,
11002026021500803_049,,,
11002026021500803_050,,,
11002026021500803_051,,,
11002026021500803_052,,,
11002026021500803_053,,,
11002026021500803_054,,,
11002026021500803_055,,,
11002026021500803_056,,,
11002026021500803_057,,,
11002026021500803_058,,,
11002026021500803_059,,,
11002026021500803_060,,,
11002026021500803_061,,,
11002026021500803_062,,,
11002026021500803_063,,,
11002026021500803_064,,,
11002026021500803_065,,,
11002026021500803_066,,,
11002026021500803_067,,,
11002026021500803_068,,,
11002026021500803_069,,,
11002026021500803_070,,,
11002026021500803_071,,,
11002026021500803_072,,,
11002026021500803_073,,,
11002026021500803_074,,,
11002026021500803_075,,,
11002026021500803_076,,,
11002026021500803_077,,,
11002026021500803_078,,,
11002026021500803_079,,,
11002026021500803_080,,,
11002026021500803_081,,,
11002026021500803_082,,,
11002026021500803_083,,,
11002026021500803_084,,,
11002026021500803_085,,,
11002026021500803_086,,,
11002026021500803_087,,,
11002026021500803_088,,,
11002026021500803_089,,,
11002026021500803_090,,,
11002026021500803_091,,,
11002026021500803_092,,,
11002026021500803_093,,,
11002026021500803_094,,,
11002026021500803_095,,,
11002026021500803_096,,,
11002026021500803_097,,,
11002026021500803_098,,,
11002026021500803_099,,,
11002026021500803_100,,,
