자재바코드,검사일시,검사결과,비고
14502026021500110_001,2026-02-15 02:21:36,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_002,2026-02-15 02:21:48,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_003,2026-02-15 02:21:58,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_004,2026-02-15 02:22:08,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_005,2026-02-15 02:22:56,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_006,2026-02-15 02:23:09,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_007,2026-02-15 02:23:20,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_008,2026-02-15 02:23:34,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_009,2026-02-15 02:23:45,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_010,2026-02-15 02:23:56,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_011,2026-02-15 02:24:07,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_012,2026-02-15 02:24:15,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_013,2026-02-15 02:24:27,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_014,2026-02-15 02:24:38,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_015,2026-02-15 02:24:47,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_016,2026-02-15 02:24:57,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_017,2026-02-15 02:25:08,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_018,2026-02-15 02:25:18,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_019,2026-02-15 02:25:29,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_020,2026-02-15 02:25:40,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_021,2026-02-15 02:26:30,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_022,2026-02-15 02:30:13,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_023,2026-02-15 02:30:39,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_024,2026-02-15 02:31:39,NG3,R전류, S전류, T전류, 소음 불량
14502026021500110_025,,,
14502026021500110_026,,,
14502026021500110_027,,,
14502026021500110_028,,,
14502026021500110_029,,,
14502026021500110_030,,,
14502026021500110_031,,,
14502026021500110_032,,,
14502026021500110_033,,,
14502026021500110_034,,,
14502026021500110_035,,,
14502026021500110_036,,,
14502026021500110_037,,,
14502026021500110_038,,,
14502026021500110_039,,,
14502026021500110_040,,,
14502026021500110_041,,,
14502026021500110_042,,,
14502026021500110_043,,,
14502026021500110_044,,,
14502026021500110_045,,,
14502026021500110_046,,,
14502026021500110_047,,,
14502026021500110_048,,,
14502026021500110_049,,,
14502026021500110_050,,,
14502026021500110_051,,,
14502026021500110_052,,,
14502026021500110_053,,,
14502026021500110_054,,,
14502026021500110_055,,,
14502026021500110_056,,,
14502026021500110_057,,,
14502026021500110_058,,,
14502026021500110_059,,,
14502026021500110_060,,,
14502026021500110_061,,,
14502026021500110_062,,,
14502026021500110_063,,,
14502026021500110_064,,,
14502026021500110_065,,,
14502026021500110_066,,,
14502026021500110_067,,,
14502026021500110_068,,,
14502026021500110_069,,,
14502026021500110_070,,,
14502026021500110_071,,,
14502026021500110_072,,,
14502026021500110_073,,,
14502026021500110_074,,,
14502026021500110_075,,,
14502026021500110_076,,,
14502026021500110_077,,,
14502026021500110_078,,,
14502026021500110_079,,,
14502026021500110_080,,,
14502026021500110_081,,,
14502026021500110_082,,,
14502026021500110_083,,,
14502026021500110_084,,,
14502026021500110_085,,,
14502026021500110_086,,,
14502026021500110_087,,,
14502026021500110_088,,,
14502026021500110_089,,,
14502026021500110_090,,,
14502026021500110_091,,,
14502026021500110_092,,,
14502026021500110_093,,,
14502026021500110_094,,,
14502026021500110_095,,,
14502026021500110_096,,,
14502026021500110_097,,,
14502026021500110_098,,,
14502026021500110_099,,,
14502026021500110_100,,,
