자재바코드,검사일시,검사결과,비고
13032026021500295_001,2026-02-15 12:28:59,NG1,R전류 불량
13032026021500295_002,,,
13032026021500295_003,,,
13032026021500295_004,,,
13032026021500295_005,2026-02-15 12:29:30,NG1,
13032026021500295_006,2026-02-15 12:29:41,NG1,R전류 불량
13032026021500295_007,,,
13032026021500295_008,,,
13032026021500295_009,,,
13032026021500295_010,,,
13032026021500295_011,,,
13032026021500295_012,,,
13032026021500295_013,,,
13032026021500295_014,,,
13032026021500295_015,,,
13032026021500295_016,,,
13032026021500295_017,,,
13032026021500295_018,,,
13032026021500295_019,,,
13032026021500295_020,,,
13032026021500295_021,,,
13032026021500295_022,,,
13032026021500295_023,,,
13032026021500295_024,,,
13032026021500295_025,,,
13032026021500295_026,,,
13032026021500295_027,,,
13032026021500295_028,,,
13032026021500295_029,,,
13032026021500295_030,,,
13032026021500295_031,,,
13032026021500295_032,,,
13032026021500295_033,,,
13032026021500295_034,,,
13032026021500295_035,,,
13032026021500295_036,,,
13032026021500295_037,,,
13032026021500295_038,,,
13032026021500295_039,,,
13032026021500295_040,,,
13032026021500295_041,,,
13032026021500295_042,,,
13032026021500295_043,,,
13032026021500295_044,,,
13032026021500295_045,,,
13032026021500295_046,,,
13032026021500295_047,,,
13032026021500295_048,,,
13032026021500295_049,,,
13032026021500295_050,,,
13032026021500295_051,,,
13032026021500295_052,,,
13032026021500295_053,,,
13032026021500295_054,,,
13032026021500295_055,,,
13032026021500295_056,,,
13032026021500295_057,,,
13032026021500295_058,,,
13032026021500295_059,,,
13032026021500295_060,,,
13032026021500295_061,,,
13032026021500295_062,,,
13032026021500295_063,,,
13032026021500295_064,,,
13032026021500295_065,,,
13032026021500295_066,,,
13032026021500295_067,,,
13032026021500295_068,,,
13032026021500295_069,,,
13032026021500295_070,,,
13032026021500295_071,,,
13032026021500295_072,,,
13032026021500295_073,,,
13032026021500295_074,,,
13032026021500295_075,,,
13032026021500295_076,,,
13032026021500295_077,,,
13032026021500295_078,,,
13032026021500295_079,,,
13032026021500295_080,,,
13032026021500295_081,,,
13032026021500295_082,,,
13032026021500295_083,,,
13032026021500295_084,,,
13032026021500295_085,,,
13032026021500295_086,,,
13032026021500295_087,,,
13032026021500295_088,,,
13032026021500295_089,,,
13032026021500295_090,,,
13032026021500295_091,,,
13032026021500295_092,,,
13032026021500295_093,,,
13032026021500295_094,,,
13032026021500295_095,,,
13032026021500295_096,,,
13032026021500295_097,,,
13032026021500295_098,,,
13032026021500295_099,,,
13032026021500295_100,,,
