자재바코드,검사일시,검사결과,비고
14502026021500039_001,,,
14502026021500039_002,,,
14502026021500039_003,,,
14502026021500039_004,,,
14502026021500039_005,,,
14502026021500039_006,,,
14502026021500039_007,,,
14502026021500039_008,,,
14502026021500039_009,,,
14502026021500039_010,,,
14502026021500039_011,,,
14502026021500039_012,,,
14502026021500039_013,,,
14502026021500039_014,,,
14502026021500039_015,,,
14502026021500039_016,,,
14502026021500039_017,,,
14502026021500039_018,,,
14502026021500039_019,,,
14502026021500039_020,,,
14502026021500039_021,,,
14502026021500039_022,,,
14502026021500039_023,,,
14502026021500039_024,,,
14502026021500039_025,,,
14502026021500039_026,,,
14502026021500039_027,,,
14502026021500039_028,,,
14502026021500039_029,,,
14502026021500039_030,,,
14502026021500039_031,,,
14502026021500039_032,,,
14502026021500039_033,,,
14502026021500039_034,,,
14502026021500039_035,,,
14502026021500039_036,,,
14502026021500039_037,,,
14502026021500039_038,,,
14502026021500039_039,,,
14502026021500039_040,,,
14502026021500039_041,,,
14502026021500039_042,,,
14502026021500039_043,,,
14502026021500039_044,,,
14502026021500039_045,,,
14502026021500039_046,,,
14502026021500039_047,,,
14502026021500039_048,,,
14502026021500039_049,,,
14502026021500039_050,,,
14502026021500039_051,,,
14502026021500039_052,,,
14502026021500039_053,,,
14502026021500039_054,,,
14502026021500039_055,,,
14502026021500039_056,,,
14502026021500039_057,,,
14502026021500039_058,,,
14502026021500039_059,,,
14502026021500039_060,,,
14502026021500039_061,,,
14502026021500039_062,,,
14502026021500039_063,,,
14502026021500039_064,,,
14502026021500039_065,,,
14502026021500039_066,,,
14502026021500039_067,,,
14502026021500039_068,,,
14502026021500039_069,,,
14502026021500039_070,,,
14502026021500039_071,,,
14502026021500039_072,,,
14502026021500039_073,,,
14502026021500039_074,,,
14502026021500039_075,,,
14502026021500039_076,,,
14502026021500039_077,,,
14502026021500039_078,,,
14502026021500039_079,,,
14502026021500039_080,,,
14502026021500039_081,,,
14502026021500039_082,,,
14502026021500039_083,,,
14502026021500039_084,,,
14502026021500039_085,,,
14502026021500039_086,,,
14502026021500039_087,,,
14502026021500039_088,,,
14502026021500039_089,,,
14502026021500039_090,,,
14502026021500039_091,,,
14502026021500039_092,,,
14502026021500039_093,,,
14502026021500039_094,,,
14502026021500039_095,,,
14502026021500039_096,,,
14502026021500039_097,,,
14502026021500039_098,,,
14502026021500039_099,,,
14502026021500039_100,,,
11002026021500051_001,2026-02-15 23:39:40,NG1,R전류 불량
11002026021500051_002,2026-02-15 23:40:15,NG1,R전류 불량
11002026021500051_003,,,
11002026021500051_004,,,
11002026021500051_005,,,
11002026021500051_006,,,
11002026021500051_007,,,
11002026021500051_008,,,
11002026021500051_009,,,
11002026021500051_010,,,
11002026021500051_011,,,
11002026021500051_012,,,
11002026021500051_013,,,
11002026021500051_014,,,
11002026021500051_015,,,
11002026021500051_016,,,
11002026021500051_017,,,
11002026021500051_018,,,
11002026021500051_019,,,
11002026021500051_020,,,
11002026021500051_021,,,
11002026021500051_022,,,
11002026021500051_023,,,
11002026021500051_024,,,
11002026021500051_025,,,
11002026021500051_026,,,
11002026021500051_027,,,
11002026021500051_028,,,
11002026021500051_029,,,
11002026021500051_030,,,
11002026021500051_031,,,
11002026021500051_032,,,
11002026021500051_033,,,
11002026021500051_034,,,
11002026021500051_035,,,
11002026021500051_036,,,
11002026021500051_037,,,
11002026021500051_038,,,
11002026021500051_039,,,
11002026021500051_040,,,
11002026021500051_041,,,
11002026021500051_042,,,
11002026021500051_043,,,
11002026021500051_044,,,
11002026021500051_045,,,
11002026021500051_046,,,
11002026021500051_047,,,
11002026021500051_048,,,
11002026021500051_049,,,
11002026021500051_050,,,
11002026021500051_051,,,
11002026021500051_052,,,
11002026021500051_053,,,
11002026021500051_054,,,
11002026021500051_055,,,
11002026021500051_056,,,
11002026021500051_057,,,
11002026021500051_058,,,
11002026021500051_059,,,
11002026021500051_060,,,
11002026021500051_061,,,
11002026021500051_062,,,
11002026021500051_063,,,
11002026021500051_064,,,
11002026021500051_065,,,
11002026021500051_066,,,
11002026021500051_067,,,
11002026021500051_068,,,
11002026021500051_069,,,
11002026021500051_070,,,
11002026021500051_071,,,
11002026021500051_072,,,
11002026021500051_073,,,
11002026021500051_074,,,
11002026021500051_075,,,
11002026021500051_076,,,
11002026021500051_077,,,
11002026021500051_078,,,
11002026021500051_079,,,
11002026021500051_080,,,
11002026021500051_081,,,
11002026021500051_082,,,
11002026021500051_083,,,
11002026021500051_084,,,
11002026021500051_085,,,
11002026021500051_086,,,
11002026021500051_087,,,
11002026021500051_088,,,
11002026021500051_089,,,
11002026021500051_090,,,
11002026021500051_091,,,
11002026021500051_092,,,
11002026021500051_093,,,
11002026021500051_094,,,
11002026021500051_095,,,
11002026021500051_096,,,
11002026021500051_097,,,
11002026021500051_098,,,
11002026021500051_099,,,
11002026021500051_100,,,
