자재바코드,검사일시,검사결과,비고
26542026020900323_001,,,
26542026020900323_002,,,
26542026020900323_003,,,
26542026020900323_004,,,
26542026020900323_005,,,
25082026020900933_001,,,
25082026020900933_002,,,
25082026020900933_003,,,
25082026020900933_004,2026-02-09 14:17:05,NG3,R전류, 소음 불량
25082026020900933_005,,,
16882026020900605_001,,,
16882026020900605_002,2026-02-09 14:16:22,NG3,R전류, S전류, T전류, 소음 불량
16882026020900605_003,,,
16882026020900605_004,2026-02-09 14:16:39,NG3,R전류, S전류, T전류, 소음 불량
16882026020900605_005,,,
