자재바코드,검사일시,검사결과,비고
16592026021100805_001,,,
16592026021100805_002,,,
16592026021100805_003,,,
16592026021100805_004,,,
16592026021100805_005,,,
16592026021100805_006,,,
16592026021100805_007,,,
16592026021100805_008,,,
16592026021100805_009,,,
16592026021100805_010,,,
11002026021100844_011,2026-02-11 00:26:03,NG1,R전류 불량
11002026021100844_012,,,
11002026021100844_013,,,
11002026021100844_014,,,
11002026021100844_015,,,
11002026021100844_016,,,
11002026021100844_017,,,
11002026021100844_018,,,
11002026021100844_019,,,
11002026021100844_020,,,
16542026021100807_021,,,
16542026021100807_022,,,
16542026021100807_023,,,
16542026021100807_024,,,
16542026021100807_025,,,
16542026021100807_026,,,
16542026021100807_027,,,
16542026021100807_028,,,
16542026021100807_029,,,
16542026021100807_030,,,
16882026021100016_031,,,
16882026021100016_032,,,
16882026021100016_033,,,
16882026021100016_034,,,
16882026021100016_035,,,
16882026021100016_036,,,
16882026021100016_037,,,
16882026021100016_038,,,
16882026021100016_039,,,
16882026021100016_040,,,
16862026021100110_041,,,
16862026021100110_042,,,
16862026021100110_043,,,
16862026021100110_044,,,
16862026021100110_045,,,
16862026021100110_046,,,
16862026021100110_047,,,
16862026021100110_048,,,
16862026021100110_049,,,
16862026021100110_050,,,
16632026021100425_051,,,
16632026021100425_052,,,
16632026021100425_053,,,
16632026021100425_054,,,
16632026021100425_055,,,
16632026021100425_056,,,
16632026021100425_057,,,
16632026021100425_058,,,
16632026021100425_059,,,
16632026021100425_060,,,
26542026021100406_061,,,
26542026021100406_062,,,
26542026021100406_063,,,
26542026021100406_064,,,
26542026021100406_065,,,
26542026021100406_066,,,
26542026021100406_067,,,
26542026021100406_068,,,
26542026021100406_069,,,
26542026021100406_070,,,
15532026021100555_071,,,
15532026021100555_072,,,
15532026021100555_073,,,
15532026021100555_074,,,
15532026021100555_075,,,
15532026021100555_076,,,
15532026021100555_077,,,
15532026021100555_078,,,
15532026021100555_079,,,
15532026021100555_080,,,
