자재바코드,검사일시,검사결과,비고
16122026021100081_001,2026-02-11 21:24:31,NG1,R전류 불량
16122026021100081_002,2026-02-11 21:24:44,NG1,R전류 불량
16122026021100081_003,2026-02-11 21:24:58,NG1,R전류 불량
16122026021100081_004,,,
16122026021100081_005,,,
16122026021100081_006,,,
16122026021100081_007,,,
16122026021100081_008,,,
16122026021100081_009,,,
16122026021100081_010,,,
16122026021100081_011,,,
16122026021100081_012,,,
16122026021100081_013,,,
16122026021100081_014,,,
16122026021100081_015,,,
16122026021100081_016,,,
16122026021100081_017,,,
16122026021100081_018,,,
16122026021100081_019,,,
16122026021100081_020,,,
16122026021100081_021,,,
16122026021100081_022,,,
16122026021100081_023,,,
16122026021100081_024,,,
16122026021100081_025,,,
16122026021100081_026,,,
16122026021100081_027,,,
16122026021100081_028,,,
16122026021100081_029,,,
16122026021100081_030,,,
16122026021100081_031,,,
16122026021100081_032,,,
16122026021100081_033,,,
16122026021100081_034,,,
16122026021100081_035,,,
16122026021100081_036,,,
16122026021100081_037,,,
16122026021100081_038,,,
16122026021100081_039,,,
16122026021100081_040,,,
16122026021100081_041,,,
16122026021100081_042,,,
16122026021100081_043,,,
16122026021100081_044,,,
16122026021100081_045,,,
16122026021100081_046,,,
16122026021100081_047,,,
16122026021100081_048,,,
16122026021100081_049,,,
16122026021100081_050,,,
16122026021100081_051,,,
16122026021100081_052,,,
16122026021100081_053,,,
16122026021100081_054,,,
16122026021100081_055,,,
16122026021100081_056,,,
16122026021100081_057,,,
16122026021100081_058,,,
16122026021100081_059,,,
16122026021100081_060,,,
16122026021100081_061,,,
16122026021100081_062,,,
16122026021100081_063,,,
16122026021100081_064,,,
16122026021100081_065,,,
16122026021100081_066,,,
16122026021100081_067,,,
16122026021100081_068,,,
16122026021100081_069,,,
16122026021100081_070,,,
16122026021100081_071,,,
16122026021100081_072,,,
16122026021100081_073,,,
16122026021100081_074,,,
16122026021100081_075,,,
16122026021100081_076,,,
16122026021100081_077,,,
16122026021100081_078,,,
16122026021100081_079,,,
16122026021100081_080,,,
16122026021100081_081,,,
16122026021100081_082,,,
16122026021100081_083,,,
16122026021100081_084,,,
16122026021100081_085,,,
16122026021100081_086,,,
16122026021100081_087,,,
16122026021100081_088,,,
16122026021100081_089,,,
16122026021100081_090,,,
16122026021100081_091,,,
16122026021100081_092,,,
16122026021100081_093,,,
16122026021100081_094,,,
16122026021100081_095,,,
16122026021100081_096,,,
16122026021100081_097,,,
16122026021100081_098,,,
16122026021100081_099,,,
16122026021100081_100,,,
