자재바코드,검사일시,검사결과,비고
24502026021100037_001,,,
24502026021100037_002,,,
24502026021100037_003,,,
24502026021100037_004,,,
24502026021100037_005,,,
24502026021100037_006,,,
24502026021100037_007,,,
24502026021100037_008,,,
24502026021100037_009,,,
24502026021100037_010,,,
16142026021100117_011,,,
16142026021100117_012,,,
16142026021100117_013,,,
16142026021100117_014,,,
16142026021100117_015,,,
16142026021100117_016,,,
16142026021100117_017,,,
16142026021100117_018,,,
16142026021100117_019,,,
16142026021100117_020,,,
16882026021100105_021,,,
16882026021100105_022,,,
16882026021100105_023,,,
16882026021100105_024,,,
16882026021100105_025,,,
16882026021100105_026,,,
16882026021100105_027,,,
16882026021100105_028,,,
16882026021100105_029,,,
16882026021100105_030,,,
15522026021100460_031,,,
15522026021100460_032,,,
15522026021100460_033,,,
15522026021100460_034,,,
15522026021100460_035,,,
15522026021100460_036,,,
15522026021100460_037,,,
15522026021100460_038,,,
15522026021100460_039,,,
15522026021100460_040,,,
16862026021100683_041,,,
16862026021100683_042,,,
16862026021100683_043,,,
16862026021100683_044,,,
16862026021100683_045,,,
16862026021100683_046,,,
16862026021100683_047,,,
16862026021100683_048,,,
16862026021100683_049,,,
16862026021100683_050,,,
15812026021100809_051,,,
15812026021100809_052,,,
15812026021100809_053,,,
15812026021100809_054,,,
15812026021100809_055,,,
15812026021100809_056,,,
15812026021100809_057,,,
15812026021100809_058,,,
15812026021100809_059,,,
15812026021100809_060,,,
23032026021100283_061,,,
23032026021100283_062,,,
23032026021100283_063,,,
23032026021100283_064,,,
23032026021100283_065,,,
23032026021100283_066,,,
23032026021100283_067,,,
23032026021100283_068,,,
23032026021100283_069,,,
23032026021100283_070,,,
12012026021100053_071,,,
12012026021100053_072,,,
12012026021100053_073,,,
12012026021100053_074,,,
12012026021100053_075,,,
12012026021100053_076,,,
12012026021100053_077,,,
12012026021100053_078,,,
12012026021100053_079,,,
12012026021100053_080,,,
16582026021100539_081,,,
16582026021100539_082,,,
16582026021100539_083,,,
16582026021100539_084,,,
16582026021100539_085,,,
16582026021100539_086,,,
16582026021100539_087,,,
16582026021100539_088,,,
16582026021100539_089,,,
16582026021100539_090,,,
24052026021100975_091,,,
24052026021100975_092,,,
24052026021100975_093,,,
24052026021100975_094,,,
24052026021100975_095,,,
24052026021100975_096,,,
24052026021100975_097,,,
24052026021100975_098,,,
24052026021100975_099,,,
24052026021100975_100,,,
16832026021100214_101,,,
16832026021100214_102,,,
