자재바코드,검사일시,검사결과,비고
11002026021400757_001,2026-02-14 20:23:09,NG3,R전류, 소음 불량
11002026021400757_002,,,
11002026021400757_003,,,
11002026021400757_004,,,
11002026021400757_005,,,
11002026021400757_006,,,
11002026021400757_007,,,
11002026021400757_008,,,
11002026021400757_009,,,
11002026021400757_010,,,
11002026021400757_011,,,
11002026021400757_012,,,
11002026021400757_013,,,
11002026021400757_014,,,
11002026021400757_015,,,
11002026021400757_016,,,
11002026021400757_017,,,
11002026021400757_018,,,
11002026021400757_019,,,
11002026021400757_020,,,
11002026021400757_021,,,
11002026021400757_022,,,
11002026021400757_023,,,
11002026021400757_024,,,
11002026021400757_025,,,
11002026021400757_026,,,
11002026021400757_027,,,
11002026021400757_028,,,
11002026021400757_029,,,
11002026021400757_030,,,
11002026021400757_031,,,
11002026021400757_032,,,
11002026021400757_033,,,
11002026021400757_034,,,
11002026021400757_035,,,
11002026021400757_036,,,
11002026021400757_037,,,
11002026021400757_038,,,
11002026021400757_039,,,
11002026021400757_040,,,
11002026021400757_041,,,
11002026021400757_042,,,
11002026021400757_043,,,
11002026021400757_044,,,
11002026021400757_045,,,
11002026021400757_046,,,
11002026021400757_047,,,
11002026021400757_048,,,
11002026021400757_049,,,
11002026021400757_050,,,
11002026021400757_051,,,
11002026021400757_052,,,
11002026021400757_053,,,
11002026021400757_054,,,
11002026021400757_055,,,
11002026021400757_056,,,
11002026021400757_057,,,
11002026021400757_058,,,
11002026021400757_059,,,
11002026021400757_060,,,
11002026021400757_061,,,
11002026021400757_062,,,
11002026021400757_063,,,
11002026021400757_064,,,
11002026021400757_065,,,
11002026021400757_066,,,
11002026021400757_067,,,
11002026021400757_068,,,
11002026021400757_069,,,
11002026021400757_070,,,
11002026021400757_071,,,
11002026021400757_072,,,
11002026021400757_073,,,
11002026021400757_074,,,
11002026021400757_075,,,
11002026021400757_076,,,
11002026021400757_077,,,
11002026021400757_078,,,
11002026021400757_079,,,
11002026021400757_080,,,
11002026021400757_081,,,
11002026021400757_082,,,
11002026021400757_083,,,
11002026021400757_084,,,
11002026021400757_085,,,
11002026021400757_086,,,
11002026021400757_087,,,
11002026021400757_088,,,
11002026021400757_089,,,
11002026021400757_090,,,
11002026021400757_091,,,
11002026021400757_092,,,
11002026021400757_093,,,
11002026021400757_094,,,
11002026021400757_095,,,
11002026021400757_096,,,
11002026021400757_097,,,
11002026021400757_098,,,
11002026021400757_099,,,
11002026021400757_100,,,
