자재바코드,검사일시,검사결과,비고
15532026021400752_001,2026-02-14 00:01:33,NG1,R전류, S전류, T전류 불량
15532026021400752_002,,,
15532026021400752_003,,,
15532026021400752_004,,,
15532026021400752_005,,,
15532026021400752_006,,,
15532026021400752_007,,,
15532026021400752_008,,,
15532026021400752_009,,,
15532026021400752_010,,,
15532026021400752_011,,,
15532026021400752_012,,,
15532026021400752_013,,,
15532026021400752_014,,,
15532026021400752_015,,,
15532026021400752_016,,,
15532026021400752_017,,,
15532026021400752_018,,,
15532026021400752_019,,,
15532026021400752_020,,,
15532026021400752_021,,,
15532026021400752_022,,,
15532026021400752_023,,,
15532026021400752_024,,,
15532026021400752_025,,,
15532026021400752_026,,,
15532026021400752_027,,,
15532026021400752_028,,,
15532026021400752_029,,,
15532026021400752_030,,,
15532026021400752_031,,,
15532026021400752_032,,,
15532026021400752_033,,,
15532026021400752_034,,,
15532026021400752_035,,,
15532026021400752_036,,,
15532026021400752_037,,,
15532026021400752_038,,,
15532026021400752_039,,,
15532026021400752_040,,,
15532026021400752_041,,,
15532026021400752_042,,,
15532026021400752_043,,,
15532026021400752_044,,,
15532026021400752_045,,,
15532026021400752_046,,,
15532026021400752_047,,,
15532026021400752_048,,,
15532026021400752_049,,,
15532026021400752_050,,,
15532026021400752_051,,,
15532026021400752_052,,,
15532026021400752_053,,,
15532026021400752_054,,,
15532026021400752_055,,,
15532026021400752_056,,,
15532026021400752_057,,,
15532026021400752_058,,,
15532026021400752_059,,,
15532026021400752_060,,,
15532026021400752_061,,,
15532026021400752_062,,,
15532026021400752_063,,,
15532026021400752_064,,,
15532026021400752_065,,,
15532026021400752_066,,,
15532026021400752_067,,,
15532026021400752_068,,,
15532026021400752_069,,,
15532026021400752_070,,,
15532026021400752_071,,,
15532026021400752_072,,,
15532026021400752_073,,,
15532026021400752_074,,,
15532026021400752_075,,,
15532026021400752_076,,,
15532026021400752_077,,,
15532026021400752_078,,,
15532026021400752_079,,,
15532026021400752_080,,,
15532026021400752_081,,,
15532026021400752_082,,,
15532026021400752_083,,,
15532026021400752_084,,,
15532026021400752_085,,,
15532026021400752_086,,,
15532026021400752_087,,,
15532026021400752_088,,,
15532026021400752_089,,,
15532026021400752_090,,,
15532026021400752_091,,,
15532026021400752_092,,,
15532026021400752_093,,,
15532026021400752_094,,,
15532026021400752_095,,,
15532026021400752_096,,,
15532026021400752_097,,,
15532026021400752_098,,,
15532026021400752_099,,,
15532026021400752_100,,,
