자재바코드,검사일시,검사결과,비고
11002026021400559_001,2026-02-14 20:16:03,NG3,R전류, 소음 불량
11002026021400559_002,2026-02-14 20:16:36,NG1,R전류 불량
11002026021400559_003,2026-02-14 20:16:52,NG3,R전류, 소음 불량
11002026021400559_004,,,
11002026021400559_005,,,
11002026021400559_006,,,
11002026021400559_007,,,
11002026021400559_008,,,
11002026021400559_009,,,
11002026021400559_010,,,
11002026021400559_011,,,
11002026021400559_012,,,
11002026021400559_013,,,
11002026021400559_014,,,
11002026021400559_015,,,
11002026021400559_016,,,
11002026021400559_017,,,
11002026021400559_018,,,
11002026021400559_019,,,
11002026021400559_020,,,
11002026021400559_021,,,
11002026021400559_022,,,
11002026021400559_023,,,
11002026021400559_024,,,
11002026021400559_025,,,
11002026021400559_026,,,
11002026021400559_027,,,
11002026021400559_028,,,
11002026021400559_029,,,
11002026021400559_030,,,
11002026021400559_031,,,
11002026021400559_032,,,
11002026021400559_033,,,
11002026021400559_034,,,
11002026021400559_035,,,
11002026021400559_036,,,
11002026021400559_037,,,
11002026021400559_038,,,
11002026021400559_039,,,
11002026021400559_040,,,
11002026021400559_041,,,
11002026021400559_042,,,
11002026021400559_043,,,
11002026021400559_044,,,
11002026021400559_045,,,
11002026021400559_046,,,
11002026021400559_047,,,
11002026021400559_048,,,
11002026021400559_049,,,
11002026021400559_050,,,
11002026021400559_051,,,
11002026021400559_052,,,
11002026021400559_053,,,
11002026021400559_054,,,
11002026021400559_055,,,
11002026021400559_056,,,
11002026021400559_057,,,
11002026021400559_058,,,
11002026021400559_059,,,
11002026021400559_060,,,
11002026021400559_061,,,
11002026021400559_062,,,
11002026021400559_063,,,
11002026021400559_064,,,
11002026021400559_065,,,
11002026021400559_066,,,
11002026021400559_067,,,
11002026021400559_068,,,
11002026021400559_069,,,
11002026021400559_070,,,
11002026021400559_071,,,
11002026021400559_072,,,
11002026021400559_073,,,
11002026021400559_074,,,
11002026021400559_075,,,
11002026021400559_076,,,
11002026021400559_077,,,
11002026021400559_078,,,
11002026021400559_079,,,
11002026021400559_080,,,
11002026021400559_081,,,
11002026021400559_082,,,
11002026021400559_083,,,
11002026021400559_084,,,
11002026021400559_085,,,
11002026021400559_086,,,
11002026021400559_087,,,
11002026021400559_088,,,
11002026021400559_089,,,
11002026021400559_090,,,
11002026021400559_091,,,
11002026021400559_092,,,
11002026021400559_093,,,
11002026021400559_094,,,
11002026021400559_095,,,
11002026021400559_096,,,
11002026021400559_097,,,
11002026021400559_098,,,
11002026021400559_099,,,
11002026021400559_100,,,
