자재바코드,검사일시,검사결과,비고
15522026021200340_001,2026-02-12 17:20:09,NG1,R전류, S전류, T전류 불량
15522026021200340_002,2026-02-12 17:20:35,NG1,R전류, S전류, T전류 불량
15522026021200340_003,,,
15522026021200340_004,,,
15522026021200340_005,,,
15522026021200340_006,,,
15522026021200340_007,,,
15522026021200340_008,,,
15522026021200340_009,,,
15522026021200340_010,,,
15522026021200340_011,,,
15522026021200340_012,,,
15522026021200340_013,,,
15522026021200340_014,,,
15522026021200340_015,,,
15522026021200340_016,,,
15522026021200340_017,,,
15522026021200340_018,,,
15522026021200340_019,,,
15522026021200340_020,,,
15522026021200340_021,,,
15522026021200340_022,,,
15522026021200340_023,,,
15522026021200340_024,,,
15522026021200340_025,,,
15522026021200340_026,,,
15522026021200340_027,,,
15522026021200340_028,,,
15522026021200340_029,,,
15522026021200340_030,,,
15522026021200340_031,,,
15522026021200340_032,,,
15522026021200340_033,,,
15522026021200340_034,,,
15522026021200340_035,,,
15522026021200340_036,,,
15522026021200340_037,,,
15522026021200340_038,,,
15522026021200340_039,,,
15522026021200340_040,,,
15522026021200340_041,,,
15522026021200340_042,,,
15522026021200340_043,,,
15522026021200340_044,,,
15522026021200340_045,,,
15522026021200340_046,,,
15522026021200340_047,,,
15522026021200340_048,,,
15522026021200340_049,,,
15522026021200340_050,,,
15522026021200340_051,,,
15522026021200340_052,,,
15522026021200340_053,,,
15522026021200340_054,,,
15522026021200340_055,,,
15522026021200340_056,,,
15522026021200340_057,,,
15522026021200340_058,,,
15522026021200340_059,,,
15522026021200340_060,,,
15522026021200340_061,,,
15522026021200340_062,,,
15522026021200340_063,,,
15522026021200340_064,,,
15522026021200340_065,,,
15522026021200340_066,,,
15522026021200340_067,,,
15522026021200340_068,,,
15522026021200340_069,,,
15522026021200340_070,,,
15522026021200340_071,,,
15522026021200340_072,,,
15522026021200340_073,,,
15522026021200340_074,,,
15522026021200340_075,,,
15522026021200340_076,,,
15522026021200340_077,,,
15522026021200340_078,,,
15522026021200340_079,,,
15522026021200340_080,,,
15522026021200340_081,,,
15522026021200340_082,,,
15522026021200340_083,,,
15522026021200340_084,,,
15522026021200340_085,,,
15522026021200340_086,,,
15522026021200340_087,,,
15522026021200340_088,,,
15522026021200340_089,,,
15522026021200340_090,,,
15522026021200340_091,,,
15522026021200340_092,,,
15522026021200340_093,,,
15522026021200340_094,,,
15522026021200340_095,,,
15522026021200340_096,,,
15522026021200340_097,,,
15522026021200340_098,,,
15522026021200340_099,,,
15522026021200340_100,,,
