자재바코드,검사일시,검사결과,비고
16542026020900146_001,2026-02-09 01:47:21,OK,
16542026020900146_002,2026-02-09 01:48:02,OK,
16542026020900146_003,,,
16542026020900146_004,,,
16542026020900146_005,,,
16572026020900594_001,,,
16572026020900594_002,,,
16572026020900594_003,2026-02-09 01:48:42,OK,
16572026020900594_004,2026-02-09 01:50:11,NG3,R전류, S전류, T전류, 소음 불량
16572026020900594_005,,,
23032026020900885_001,,,
23032026020900885_002,,,
23032026020900885_003,,,
23032026020900885_004,,,
23032026020900885_005,2026-02-09 01:51:19,NG1(2차),R전류, 소음 불량
