자재바코드,검사일시,검사결과,비고
16642026020900092_001,,,
16642026020900092_002,,,
16642026020900092_003,,,
16642026020900092_004,,,
16642026020900092_005,2026-02-09 16:46:32,NG3,R전류, S전류, T전류, 소음 불량
16162026020900991_001,,,
16162026020900991_002,,,
16162026020900991_003,2026-02-09 16:47:50,NG1(3차),R전류, 소음 불량 / 2차: R전류 불량
16162026020900991_004,,,
16162026020900991_005,,,
16142026020900449_001,2026-02-09 16:45:09,NG3,R전류, 소음 불량
16142026020900449_002,,,
16142026020900449_003,,,
16142026020900449_004,,,
16142026020900449_005,,,
