자재바코드,검사일시,검사결과,비고
16402026020900804_001,,,
16402026020900804_002,,,
16402026020900804_003,,,
16402026020900804_004,,,
16402026020900804_005,,,
14502026020900087_001,2026-02-09 23:55:20,NG3,R전류, S전류, T전류, 소음 불량
14502026020900087_002,2026-02-09 23:55:39,NG3,R전류, S전류, T전류, 소음 불량
14502026020900087_003,2026-02-09 23:58:53,NG3,R전류, S전류, T전류, 소음 불량
14502026020900087_004,2026-02-09 23:59:20,NG1,R전류, S전류, T전류 불량
14502026020900087_005,2026-02-09 23:59:53,NG1,R전류, S전류, T전류 불량
13032026020900271_001,2026-02-10 00:02:06,NG3,R전류, 소음 불량
13032026020900271_002,,,
13032026020900271_003,,,
13032026020900271_004,,,
13032026020900271_005,,,
