자재바코드,검사일시,검사결과,비고
16542026020900908_001,,,
16542026020900908_002,,,
16542026020900908_003,,,
16542026020900908_004,,,
16542026020900908_005,,,
13032026020900144_001,2026-02-09 22:20:34,NG1,R전류 불량
13032026020900144_002,2026-02-09 22:22:44,NG3,R전류, 소음 불량
13032026020900144_003,,,
13032026020900144_004,2026-02-09 22:24:21,NG3,R전류, 소음 불량
13032026020900144_005,,,
26592026020900981_001,,,
26592026020900981_002,,,
26592026020900981_003,2026-02-09 22:24:31,NG1,R전류, S전류, T전류 불량
26592026020900981_004,,,
26592026020900981_005,,,
